Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
2008,Butane,Saskatchewan,PADD II,Railway,17466,109857.6468,6418045.1,5715200.314,36.745935,123.865333
2008,Butane,Saskatchewan,PADD IV,Railway,955,6006.759,247951.5,201617.7932,25.963507,79.916646
2008,Butane,Saskatchewan,PADD V,Railway,9200,57866.16,5030336.1,4634907.786,54.677566,190.706302
2008,Butane,Saskatchewan,Total,Railway,32338,203399.5524,13828263.1,12674226.88,42.761652,148.361118
2008,Propane,Alberta,PADD I,Railway,39670,249516.366,14657951.3,14198999.09,36.949713,135.49002
2008,Propane,Alberta,PADD I,Truck,35,220.143,15876,15614.71384,45.36,168.879822
2008,Propane,Alberta,PADD II,Railway,416227,2617984.585,148824770.6,138563312.6,35.755674,126.017185
2008,Propane,Alberta,PADD II,Truck,15326,96397.4748,3807187.7,3511384.503,24.841365,86.728401
2008,Propane,Alberta,PADD III,Railway,3932,24731.4936,1687154.3,1643414.255,42.908298,158.214147
2008,Propane,Alberta,PADD IV,Railway,177019,1113414.106,66106677.1,61906951.05,37.344396,132.382721
2008,Propane,Alberta,PADD IV,Truck,81780,514379.844,30672612.7,29367333.41,37.506251,135.934339
2008,Propane,Alberta,PADD V,Railway,662390,4166300.622,253061071.7,241014860.7,38.20424,137.734213
2008,Propane,Alberta,PADD V,Truck,7046,44317.9308,2971158.5,2917798.872,42.168017,156.756113
2008,Propane,Alberta,Total,Railway,1299238,8171947.172,484337625,457327537.7,37.278591,133.244842
2008,Propane,Alberta,Total,Truck,104187,655315.3926,37466834.9,35812131.5,35.961141,130.115312
2008,Propane,British Columbia,PADD II,Railway,1487,9352.9326,583800.8,528393.642,39.260309,134.51118
2008,Propane,British Columbia,PADD IV,Railway,10546,66332.2308,4022811.5,3950853.165,38.145377,141.812626
2008,Propane,British Columbia,PADD IV,Truck,10202,64168.5396,3659375.1,3433088.472,35.869193,127.382991
2008,Propane,British Columbia,PADD V,Railway,125183,787376.0334,50186765.8,47636193.58,40.090719,144.04675
2008,Propane,British Columbia,PADD V,Truck,21887,137664.8526,7980227.8,7584547.295,36.461039,131.176246
2008,Propane,British Columbia,Total,Railway,137216,863061.1968,54793378.1,52115440.39,39.932207,143.771706
2008,Propane,British Columbia,Total,Truck,32089,201833.3922,11639602.9,11017635.77,36.272875,129.970263
2008,Propane,Manitoba,PADD I,Railway,4320,27171.936,1720061.5,1615083.775,39.816238,141.521714
2008,Propane,Manitoba,PADD I,Truck,230,1446.654,93518,92345.63066,40.66,151.984847
2008,Propane,Manitoba,PADD II,Pipeline,130059,818045.0982,53252747.2,51560992.58,40.945068,150.069567
2008,Propane,Manitoba,PADD II,Railway,144113,906441.9474,48338486.5,45539843.37,33.542072,119.618992
2008,Propane,Manitoba,PADD II,Truck,41476,260875.7448,15361341.5,14577937.34,37.036699,133.048808
2008,Propane,Manitoba,PADD IV,Railway,231,1452.9438,73920,73106.19499,32,119.799215
2008,Propane,Manitoba,PADD IV,Truck,1198,7535.1804,195096,158167.1203,16.285141,49.977111
2008,Propane,Manitoba,PADD V,Railway,2432,15296.7936,791350,782503.7134,32.539062,121.796445
2008,Propane,Manitoba,Total,Pipeline,130059,818045.0982,53252747.2,51560992.58,40.945068,150.069567
2008,Propane,Manitoba,Total,Railway,151096,950363.6208,50923818,48010537.06,33.702955,120.28054
2008,Propane,Manitoba,Total,Truck,42904,269857.5792,15649955.5,14828450.09,36.476681,130.830726
2008,Propane,New Brunswick,PADD I,Railway,58224,366217.3152,21673234.3,20428477.61,37.223884,132.814575
2008,Propane,New Brunswick,PADD I,Truck,15752,99076.9296,6247554.8,6016482.505,39.661978,144.583497
2008,Propane,New Brunswick,PADD II,Railway,895,5629.371,347797,329854.5611,38.86,139.511894
2008,Propane,New Brunswick,Total,Railway,59119,371846.6862,22021031.3,20758332.17,37.248653,132.915967
2008,Propane,New Brunswick,Total,Truck,15752,99076.9296,6247554.8,6016482.505,39.661978,144.583497
2008,Propane,Nova Scotia,PADD I,Railway,49973,314320.1754,20162778.3,19494708.22,40.347344,147.670279
2008,Propane,Nova Scotia,PADD I,Truck,2275,14309.295,838129.1,788495.8516,36.840839,131.198777
2008,Propane,Nova Scotia,Total,Railway,49973,314320.1754,20162778.3,19494708.22,40.347344,147.670279
2008,Propane,Nova Scotia,Total,Truck,2275,14309.295,838129.1,788495.8516,36.840839,131.198777
2008,Propane,Ontario,PADD I,Railway,387760,2438932.848,157339292.1,150269482.4,40.576462,146.696435
2008,Propane,Ontario,PADD I,Truck,319571,2010037.676,127456454.9,121111913,39.883611,143.460149
2008,Propane,Ontario,PADD II,Pipeline,1372173,8630693.735,560583198.5,534127343.5,40.853682,147.349178
2008,Propane,Ontario,PADD II,Railway,73620,463055.076,30409615.2,29502743.03,41.306187,151.697475
2008,Propane,Ontario,PADD II,Truck,117319,737913.0462,44532540.8,42550090.97,37.958506,137.291582
2008,Propane,Ontario,PADD IV,Truck,619,3893.3862,217269,205300.9328,35.1,125.548651
2008,Propane,Ontario,PADD V,Railway,940,5912.412,387591.4,383324.3029,41.233127,154.365512
2008,Propane,Ontario,Total,Pipeline,1372173,8630693.735,560583198.5,534127343.5,40.853682,147.349178
2008,Propane,Ontario,Total,Railway,462320,2907900.336,188136498.7,180155549.7,40.693999,147.508396
2008,Propane,Ontario,Total,Truck,437509,2751844.108,172206264.7,163867304.9,39.360622,141.780692
2008,Propane,Québec,PADD I,Railway,456306,2870073.479,170302330.9,162473544.5,37.321957,134.783971
2008,Propane,Québec,PADD I,Truck,44634,280738.9332,18760998.4,17977339.35,42.032975,152.46543
2008,Propane,Québec,PADD II,Railway,12595,79220.031,6360950,6250600.184,50.503771,187.860434
2008,Propane,Québec,Total,Railway,468901,2949293.51,176663280.9,168724144.7,37.676029,136.209639
2008,Propane,Québec,Total,Truck,44634,280738.9332,18760998.4,17977339.35,42.032975,152.46543
2008,Propane,Saskatchewan,PADD I,Railway,19561,123034.7778,5695148.3,5414128.411,29.114811,104.772975
2008,Propane,Saskatchewan,PADD II,Pipeline,1415946,8906017.151,508573605.7,477325657.2,35.917584,127.608575
2008,Propane,Saskatchewan,PADD II,Railway,126700,796917.66,43519974,40400126,34.348835,120.702949
2008,Propane,Saskatchewan,PADD II,Truck,19413,122103.8874,8378640.4,8077504.786,43.159946,157.505724
2008,Propane,Saskatchewan,PADD IV,Railway,4320,27171.936,1252861.9,1200312.736,29.001432,105.177403
2008,Propane,Saskatchewan,PADD IV,Truck,3325,20913.585,1204778.3,1180308.124,36.233933,134.374084
2008,Propane,Saskatchewan,PADD V,Railway,5412,34040.3976,1480005.5,1256016.254,27.346738,87.85151
2008,Propane,Saskatchewan,Total,Pipeline,1415946,8906017.151,508573605.7,477325657.2,35.917584,127.608575
2008,Propane,Saskatchewan,Total,Railway,155993,981164.7714,51947989.7,48270583.4,33.301487,117.135683
2008,Propane,Saskatchewan,Total,Truck,22738,143017.4724,9583418.7,9257812.91,42.147148,154.123163
2009,Butane,Alberta,PADD I,Railway,12123,76251.2454,2020114,1776054.83,16.663482,55.457212
2009,Butane,Alberta,PADD II,Railway,67499,424555.2102,20831974.6,18475696.67,30.862641,103.613238
2009,Butane,Alberta,PADD II,Truck,2471,15542.0958,987811.4,907762.4913,39.976179,139.062892
2009,Butane,Alberta,PADD III,Railway,7605,47833.929,1870920.3,1684762.63,24.601187,83.859306
2009,Butane,Alberta,PADD IV,Pipeline,3286,20668.2828,860603.4,691169.9889,26.19,79.621267
2009,Butane,Alberta,PADD IV,Railway,7176,45135.6048,2274464.1,1990303.124,31.69543,104.990151
2009,Butane,Alberta,PADD V,Railway,126269,794206.7562,35538360,31585399.04,28.14496,94.689408
2009,Butane,Alberta,Total,Pipeline,3286,20668.2828,860603.4,691169.9889,26.19,79.621267
2009,Butane,Alberta,Total,Railway,220672,1387982.746,62535833,55512216.3,28.338816,95.225466
2009,Butane,Alberta,Total,Truck,2471,15542.0958,987811.4,907762.4913,39.976179,139.062892
2009,Butane,British Columbia,PADD IV,Railway,116,729.6168,41470,33817.17361,35.75,110.354763
2009,Butane,British Columbia,PADD V,Railway,43599,274228.9902,14546005,13215227.59,33.363161,114.738692
2009,Butane,British Columbia,Total,Railway,43715,274958.607,14587475,13249044.76,33.369495,114.727059
2009,Butane,Manitoba,PADD I,Railway,20196,127028.8008,7067235.8,6271313.566,34.993245,117.545206
2009,Butane,Manitoba,PADD II,Pipeline,51111,321477.9678,15620173.4,13535672.56,30.561275,100.248351
2009,Butane,Manitoba,PADD II,Railway,64831,407774.0238,22099745,19545783.43,34.088237,114.125351
2009,Butane,Manitoba,PADD IV,Railway,45817,288179.7666,17819519.2,15730763.43,38.89281,129.967549
2009,Butane,Manitoba,PADD V,Railway,2273,14296.7154,970478.2,886564.6356,42.695917,147.646359
2009,Butane,Manitoba,Total,Pipeline,51111,321477.9678,15620173.4,13535672.56,30.561275,100.248351
2009,Butane,Manitoba,Total,Railway,133117,837279.3066,47956978.2,42434425.06,36.026186,120.66924
2009,Butane,Nova Scotia,PADD I,Railway,8692,54670.9416,1445143,1270050.165,16.626127,55.311178
2009,Butane,Nova Scotia,PADD I,Truck,918,5774.0364,138618,113246.0345,15.1,46.697334
2009,Butane,Nova Scotia,Total,Railway,8692,54670.9416,1445143,1270050.165,16.626127,55.311178
2009,Butane,Nova Scotia,Total,Truck,918,5774.0364,138618,113246.0345,15.1,46.697334
2009,Butane,Ontario,PADD I,Railway,309854,1948919.689,106539744.8,94095806.42,34.383853,114.954225
2009,Butane,Ontario,PADD I,Truck,23703,149087.1294,7003847.5,6184968.858,29.548358,98.774759
2009,Butane,Ontario,PADD II,Pipeline,104423,656799.7854,31512860.6,28412621.99,30.178083,102.997554
2009,Butane,Ontario,PADD II,Railway,607109,3818594.188,222038754.1,199356122.6,36.573128,124.301017
2009,Butane,Ontario,PADD II,Truck,7370,46355.826,2466393.7,2189256.743,33.465314,112.445216
2009,Butane,Ontario,PADD III,Railway,1611,10132.8678,250027.2,197725.981,15.52,46.46008
2009,Butane,Ontario,Total,Pipeline,104423,656799.7854,31512860.6,28412621.99,30.178083,102.997554
2009,Butane,Ontario,Total,Railway,918574,5777646.745,328828526.1,293649655,35.797717,121.011633
2009,Butane,Ontario,Total,Truck,31073,195442.9554,9470241.2,8374225.601,30.477395,102.017162
2009,Butane,Québec,PADD I,Railway,15020,94472.796,2820234.5,2533307.726,18.776527,63.845423
2009,Butane,Québec,PADD I,Truck,338,2125.9524,51038,41696.25236,15.1,46.697334
2009,Butane,Québec,PADD II,Railway,55013,346020.7674,17938681.6,15839739.74,32.608077,108.991966
2009,Butane,Québec,PADD III,Railway,5596,35197.7208,1410196.6,1238563.091,25.200082,83.782285
2009,Butane,Québec,PADD IV,Railway,573,3604.0554,165024,134818.8086,28.8,89.065113
2009,Butane,Québec,PADD V,Railway,573,3604.0554,114027,93156.05174,19.9,61.541519
2009,Butane,Québec,Total,Railway,76775,482899.395,22448163.7,19839585.41,29.238897,97.819297
2009,Butane,Québec,Total,Truck,338,2125.9524,51038,41696.25236,15.1,46.697334
2009,Butane,Saskatchewan,PADD I,Railway,3776,23750.2848,1018810,958417.2369,26.981197,96.080311
2009,Butane,Saskatchewan,PADD II,Railway,41287,259686.9726,15592785.2,13836039.47,37.766815,126.855772
2009,Butane,Saskatchewan,PADD II,Truck,60,377.388,12481.2,11712.65247,20.802,73.895123
2009,Butane,Saskatchewan,PADD IV,Railway,596,3748.7208,180886,147505.5044,30.35,93.685792
2009,Butane,Saskatchewan,PADD V,Railway,6864,43173.1872,2852390,2395778.678,41.555798,132.123841
2009,Butane,Saskatchewan,Total,Railway,52523,330359.1654,19644871.2,17337740.89,37.402416,124.95532
2009,Butane,Saskatchewan,Total,Truck,60,377.388,12481.2,11712.65247,20.802,73.895123
2009,Propane,Alberta,PADD I,Railway,29885,187970.673,7179825.4,6236398.984,24.024846,78.993689
2009,Propane,Alberta,PADD I,Truck,9245,58149.201,3234041.7,2590319.795,34.981521,106.061616
2009,Propane,Alberta,PADD II,Railway,436760,2747133.048,126583191.8,114329781.4,28.982322,99.089647
2009,Propane,Alberta,PADD II,Truck,78344,492768.0912,15273872.8,13120346.57,19.495906,63.394465
2009,Propane,Alberta,PADD III,Railway,3332,20957.6136,509337.3,469174.0805,15.286233,53.301665
2009,Propane,Alberta,PADD IV,Railway,177483,1116332.573,54502124.2,48055028.46,30.708363,102.492915
2009,Propane,Alberta,PADD IV,Truck,95529,600858.3042,25529883.5,22677258.99,26.724746,89.860142
2009,Propane,Alberta,PADD V,Railway,589737,3709327.783,173146558,152665837.5,29.359961,97.993047
2009,Propane,Alberta,PADD V,Truck,5100,32077.98,1366347.3,1180089.787,26.791123,87.590427
2009,Propane,Alberta,Total,Railway,1237197,7781721.691,361921036.7,321756220.3,29.253307,98.446406
2009,Propane,Alberta,Total,Truck,188218,1183853.576,45404145.3,39568015.14,24.123168,79.578341
2009,Propane,British Columbia,PADD IV,Railway,3182,20014.1436,722905.6,596878.8178,22.718592,71.006442
2009,Propane,British Columbia,PADD IV,Truck,13455,84629.259,3526026.6,3079142.932,26.206069,86.627925
2009,Propane,British Columbia,PADD V,Railway,98824,621583.1952,30220683.3,26604716.2,30.580307,101.907927
2009,Propane,British Columbia,PADD V,Truck,15836,99605.2728,5608107.2,4851735.289,35.41366,115.974731
2009,Propane,British Columbia,Total,Railway,102006,641597.3388,30943588.9,27201595.01,30.335067,100.943979
2009,Propane,British Columbia,Total,Truck,29291,184234.5318,9134133.8,7930878.22,31.184096,102.494096
2009,Propane,Manitoba,PADD I,Railway,4031,25354.1838,1000359.1,913444.2653,24.816648,85.779007
2009,Propane,Manitoba,PADD II,Pipeline,150290,945294.042,42848904.9,37026712.53,28.510815,93.260305
2009,Propane,Manitoba,PADD II,Railway,144661,909888.7578,44583271.6,40194846.24,30.819136,105.179398
2009,Propane,Manitoba,PADD II,Truck,33202,208833.9396,10023977.3,8915996.959,30.190883,101.652352
2009,Propane,Manitoba,PADD IV,Railway,2999,18863.1102,601112.9,565784.8682,20.043777,71.414539
2009,Propane,Manitoba,PADD IV,Truck,4694,29524.3212,1068020,927456.3985,22.752876,74.793213
2009,Propane,Manitoba,PADD V,Railway,7493,47129.4714,1406164.3,1271391.025,18.766372,64.229592
2009,Propane,Manitoba,Total,Pipeline,150290,945294.042,42848904.9,37026712.53,28.510815,93.260305
2009,Propane,Manitoba,Total,Railway,159184,1001235.523,47590907.9,42945466.4,29.896791,102.124437
2009,Propane,Manitoba,Total,Truck,37896,238358.2608,11091997.3,9843453.358,29.269572,98.325436
2009,Propane,New Brunswick,PADD I,Railway,64208,403855.4784,17261777.4,14965577.37,26.884153,88.229963
2009,Propane,New Brunswick,PADD I,Truck,8151,51268.1598,2476319.8,2176686.305,30.380564,101.087328
2009,Propane,New Brunswick,PADD II,Railway,805,5063.289,144658.5,130989.7876,17.97,61.596116
2009,Propane,New Brunswick,Total,Railway,65013,408918.7674,17406435.9,15096567.16,26.773777,87.900179
2009,Propane,New Brunswick,Total,Truck,8151,51268.1598,2476319.8,2176686.305,30.380564,101.087328
2009,Propane,Nova Scotia,PADD I,Railway,9973,62728.1754,2300118.3,2073183.864,23.063454,78.690766
2009,Propane,Nova Scotia,PADD II,Railway,113,710.7474,18633.7,16604.95226,16.49,55.625121
2009,Propane,Nova Scotia,Total,Railway,10086,63438.9228,2318752,2089788.817,22.989807,78.432345
2009,Propane,Ontario,PADD I,Railway,470095,2956803.531,125293202.6,108219454.9,26.65274,87.142792
2009,Propane,Ontario,PADD I,Truck,285896,1798228.661,82290925.8,71365693.1,28.783517,94.491594
2009,Propane,Ontario,PADD II,Pipeline,1206095,7586096.331,328293305.7,287006355.2,27.219522,90.078628
2009,Propane,Ontario,PADD II,Railway,31719,199506.1662,10075731.6,8855014.101,31.765602,105.677258
2009,Propane,Ontario,PADD II,Truck,9214,57954.2172,2349451.2,1957257.666,25.49871,80.410277
2009,Propane,Ontario,PADD IV,Truck,178,1119.5844,42364,39982.06827,23.8,85.027034
2009,Propane,Ontario,PADD V,Railway,1182,7434.5436,348690,329084.7746,29.5,105.39065
2009,Propane,Ontario,Total,Pipeline,1206095,7586096.331,328293305.7,287006355.2,27.219522,90.078628
2009,Propane,Ontario,Total,Railway,502996,3163744.241,135717624.2,117403553.8,26.981849,88.354461
2009,Propane,Ontario,Total,Truck,295288,1857302.462,84682741,73362932.83,28.678016,94.046503
2009,Propane,Québec,PADD I,Railway,428648,2696110.19,103773248.5,91303972.2,24.209432,80.630739
2009,Propane,Québec,PADD I,Truck,35561,223671.5778,11452398.3,9778561.454,32.204938,104.090903
2009,Propane,Québec,PADD II,Railway,13017,81874.3266,3953157.9,3492993.474,30.369193,101.577761
2009,Propane,Québec,PADD III,Truck,206,1295.6988,62397.4,57339.4841,30.29,105.365477
2009,Propane,Québec,Total,Railway,441665,2777984.517,107726406.4,94796965.67,24.390976,81.248099
2009,Propane,Québec,Total,Truck,35767,224967.2766,11514795.7,9835900.938,32.193909,104.098243
2009,Propane,Saskatchewan,PADD I,Railway,16991,106869.9918,4118185,3639846.348,24.237449,81.091603
2009,Propane,Saskatchewan,PADD I,Truck,3460,21762.708,560520,443269.2399,16.2,48.495702
2009,Propane,Saskatchewan,PADD II,Pipeline,1152702,7250265.04,280526619.8,251152104.1,24.336439,82.476749
2009,Propane,Saskatchewan,PADD II,Railway,141144,887767.5312,47115894,41465036.12,33.381435,111.206815
2009,Propane,Saskatchewan,PADD II,Truck,16606,104448.4188,4442935.9,3978297.379,26.755003,90.686779
2009,Propane,Saskatchewan,PADD IV,Railway,6218,39109.9764,1855381.7,1578989.957,29.838882,96.125899
2009,Propane,Saskatchewan,PADD IV,Truck,7559,47544.5982,1791469.7,1506907.322,23.699824,75.462982
2009,Propane,Saskatchewan,PADD V,Railway,6369,40059.7362,2071055.2,1800063.734,32.517745,106.986359
2009,Propane,Saskatchewan,PADD V,Truck,173,1088.1354,59148.7,56072.96444,34.19,122.692831
2009,Propane,Saskatchewan,Total,Pipeline,1152702,7250265.04,280526619.8,251152104.1,24.336439,82.476749
2009,Propane,Saskatchewan,Total,Railway,170722,1073807.236,55160515.9,48483936.16,32.310139,107.502892
2009,Propane,Saskatchewan,Total,Truck,27798,174843.8604,6854074.3,5984546.905,24.656717,81.494722
2010,Butane,Alberta,PADD I,Railway,6888,43324.1424,2569930,2521746.948,37.310249,138.58625
2010,Butane,Alberta,PADD II,Railway,28264,177774.9072,12304244.9,11947068.33,43.533275,160.007189
2010,Butane,Alberta,PADD II,Truck,3189,20058.1722,1466756.7,1437171.795,45.994252,170.594858
2010,Butane,Alberta,PADD III,Railway,7676,48280.5048,2857041.5,2760787.533,37.220446,136.147536
2010,Butane,Alberta,PADD IV,Railway,3655,22989.219,1320315.2,1291467.546,36.123534,133.754342
2010,Butane,Alberta,PADD IV,Truck,314,1974.9972,136568.9,134771.6192,43.49328,162.472764
2010,Butane,Alberta,PADD V,Railway,127456,801672.7488,46924504.9,45616950.33,36.816238,135.480795
2010,Butane,Alberta,Total,Railway,173939,1094041.522,65976036.5,64138020.68,37.930559,139.582302
2010,Butane,Alberta,Total,Truck,3503,22033.1694,1603325.6,1571943.414,45.770071,169.866816
2010,Butane,British Columbia,PADD IV,Railway,357,2245.4586,68222.7,67018.05054,19.11,71.06166
2010,Butane,British Columbia,PADD V,Railway,17650,111014.97,7165760.8,6941060.299,40.599211,148.865095
2010,Butane,British Columbia,Total,Railway,18007,113260.4286,7233983.5,7008078.35,40.173174,147.322593
2010,Butane,Manitoba,PADD I,Railway,21759,136859.7582,9546436.3,9295039.845,43.873506,161.70524
2010,Butane,Manitoba,PADD II,Pipeline,52342,329220.7116,21527721.9,20910291.73,41.128963,151.224288
